product_id,dist_center_id,currency,base_price,suggested_markup,amount_for_price,updated_cost,last_month_base_price,last_month_fob_net,product_anayst,lead_time,min_order_quantity,source_adjustment,competition_adjustment,commentary,on_demand,frac_emb
1825,8,brl,2592.34873,0.4,1000,TRUE,2592.34873,3629.288222,GUILHERME,25,,0,,CONSULTAR,CONTRA PEDIDO,FALSE
1829,8,brl,2791.658804,0.4,1000,TRUE,2791.658804,3908.322326,GUILHERME,45,1250,0,,CONSULTAR,CONTRA PEDIDO,FALSE
1832,8,usd,4517.169232,0.3,1000,TRUE,4517.171124,5872.322461,GUILHERME,25,1000,0,,CONSULTAR,REGULAR,FALSE
1835,8,usd,4517.169232,0.4,1000,TRUE,4517.171124,6324.039573,GUILHERME,25,1000,0,,CONSULTAR,REGULAR,FALSE
1836,8,brl,10470.93105,0,1000,TRUE,10470.93105,10470.93105,GUILHERME,25,953.4,0,,CONSULTAR,CONTRA PEDIDO,FALSE
1837,8,brl,6249.708647,0,1000,TRUE,6249.708647,6249.708647,GUILHERME,25,1250,0,,CONSULTAR,CONTRA PEDIDO,FALSE
1838,8,brl,13787.79612,0.7,1000,TRUE,13787.79612,23439.25341,GUILHERME,25,,0,,CONSULTAR,CONTRA PEDIDO,FALSE
1839,8,usd,813.0369988,0,1000,TRUE,813.0369988,813.0369988,GUILHERME,25,1120,0,,CONSULTAR,CONTRA PEDIDO,FALSE
1841,8,usd,813.0369988,0.2,1000,TRUE,813.0369988,975.6443986,GUILHERME,25,11200,0,,CONSULTAR,CONTRA PEDIDO,FALSE
1842,8,usd,811.785571,0.15,1000,TRUE,811.785571,933.5534067,GUILHERME,25,11200,0,,CONSULTAR,REGULAR,FALSE
2374,8,usd,14612.14028,0.2,1000,TRUE,14612.14028,17534.56833,GUILHERME,15,50,0,,CONSULTAR,REGULAR,FALSE
2505,8,usd,6828.102934,0,1000,TRUE,6828.102934,6828.102934,GUILHERME,125,1000,0,,CONSULTAR,CONTRA PEDIDO,FALSE
2506,8,usd,6828.102934,0,1000,TRUE,6828.102934,6828.102934,GUILHERME,125,1000,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3804,8,usd,10109.1638,0,1000,TRUE,10173.55337,10173.55337,GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3807,8,usd,16137.08327,0.35,1000,TRUE,16137.08327,21785.06241,GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
3816,8,usd,50581.06918,0.35,1000,TRUE,50581.06918,68284.44339,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3815,8,usd,780459.7521,0,1000,TRUE,780459.7521,780459.7521,GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
3843,8,usd,20121.49902,0,1000,TRUE,20121.49902,20121.49902,GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
3841,8,usd,12117.36682,0,1000,TRUE,12117.36682,12117.36682,GUILHERME,100,20,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3849,8,usd,24268.93933,0.35,1000,TRUE,24268.93933,32763.06809,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3850,8,usd,24268.93933,0.35,1000,TRUE,24268.93933,32763.06809,GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
3855,8,usd,32598.02562,0,1000,TRUE,32598.02562,32598.02562,GUILHERME,15,50,0,,CONSULTAR,REGULAR,FALSE
3856,8,usd,32598.02562,0.3,1000,TRUE,32598.02562,42377.43331,GUILHERME,15,50,0,,CONSULTAR,REGULAR,FALSE
3882,8,usd,55618.69179,0,1000,TRUE,55618.69179,55618.69179,GUILHERME,100,20,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3892,8,usd,51408.02831,0.3,1000,TRUE,51408.02831,66830.4368,GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
3893,8,usd,51408.02831,0.35,1000,TRUE,51408.02831,69400.83822,GUILHERME,100,20,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3904,8,usd,59398.18624,0.55,1000,TRUE,59398.18624,92067.18867,GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3907,8,usd,15828.68453,0,1000,TRUE,15828.68453,15828.68453,GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
3913,8,usd,79259.1015,0.55,1000,TRUE,79259.1015,122851.6073,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3915,8,usd,88532.88542,0.25,1000,TRUE,88532.88542,110666.1068,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3936,8,usd,32130.01769,0,1000,TRUE,32130.01769,32130.01769,GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
3937,8,usd,60512.16556,0,1000,TRUE,60512.16556,60512.16556,GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3943,8,usd,23025.88045,0,1000,TRUE,23025.88045,23025.88045,GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
3945,8,usd,58554.77605,0,1000,TRUE,58554.77605,58554.77605,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3944,8,usd,58554.77605,0.35,1000,TRUE,58554.77605,79048.94766,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3948,8,usd,113801.7156,0,1000,TRUE,113801.7156,113801.7156,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3949,8,usd,18352.42333,0.35,1000,TRUE,18352.42333,24775.7715,GUILHERME,15,40,0,,CONSULTAR,REGULAR,FALSE
3956,8,usd,50701.38875,0.35,1000,TRUE,50701.38875,68446.87481,GUILHERME,15,50,0,,CONSULTAR,REGULAR,FALSE
3960,8,usd,71438.59025,0,1000,TRUE,71438.59025,71438.59025,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3965,8,usd,74046.77435,0.35,1000,TRUE,74046.77435,99963.14538,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3967,8,usd,84505.16505,0.35,1000,TRUE,84505.16505,114081.9728,GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3968,8,usd,54327.19222,0,1000,TRUE,54327.19222,54327.19222,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3970,8,usd,134727.6741,0.35,1000,TRUE,134727.6741,181882.36,GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3984,8,usd,45338.60348,0.35,1000,TRUE,45338.60348,61207.1147,GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
3986,8,usd,19816.67207,0,1000,TRUE,19816.67207,19816.67207,GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
4214,8,usd,128775.8835,0,1000,TRUE,128775.8835,128775.8835,GUILHERME,100,20,0,,CONSULTAR,CONTRA PEDIDO,FALSE
4222,8,usd,128527.6576,0,1000,TRUE,128527.6576,128527.6576,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
4224,8,usd,4703.804243,0.25,1000,TRUE,4703.804243,5879.755304,GUILHERME,10,362.88,0,,CONSULTAR,REGULAR,FALSE
4436,8,brl,17639.26591,0.2,1000,TRUE,17639.26591,21167.11909,GUILHERME,25,1000,0,,CONSULTAR,CONTRA PEDIDO,FALSE
4437,8,brl,11433.27902,0.2,1000,TRUE,11433.27902,13719.93483,GUILHERME,25,1250,0,,CONSULTAR,CONTRA PEDIDO,FALSE
5569,8,usd,4271.357724,0,1000,TRUE,4271.357724,4271.357724,GUILHERME,125,816.48,0,,CONSULTAR,CONTRA PEDIDO,FALSE
5739,8,usd,14991.47933,0.35,1000,TRUE,14991.47933,20238.4971,GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
5740,8,usd,14991.47933,0.35,1000,TRUE,14991.47933,20238.4971,GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
157,8,usd,10521.6616,0.4,1000,TRUE,10588.67855,10395.62047,GUILHERME,45,1000,0,,CONSULTAR,REGULAR,FALSE
1694,8,usd,5779.925835,0.3,1000,TRUE,5816.050371,6902.406788,GUILHERME,90,800,0,,CONSULTAR,CONTRA PEDIDO,FALSE
1699,8,usd,6797.268951,0.3,1000,TRUE,6840.563657,7008.392591,GUILHERME,90,1040,0,,CONSULTAR,REGULAR,FALSE
1695,6,usd,3687.766859,0.3,1000,TRUE,3682.547711,3334.917112,GUILHERME,90,18000,0,,CONSULTAR,REGULAR,FALSE
1695,8,usd,3739.409396,0.3,1000,TRUE,3731.29454,3429.820256,GUILHERME,90,18000,0,,CONSULTAR,REGULAR,FALSE
1700,8,usd,3729.75657,0.4,1000,TRUE,3730.243714,3583.60861,GUILHERME,90,800,0,,CONSULTAR,CONTRA PEDIDO,FALSE
1701,8,usd,7700.595958,0.4,1000,TRUE,7701.132611,3824.967777,GUILHERME,90,1200,0,,CONSULTAR,CONTRA PEDIDO,FALSE
1701,6,usd,3211.381242,0.4,1000,TRUE,3211.621205,3692.340006,GUILHERME,90,1200,0,,CONSULTAR,CONTRA PEDIDO,FALSE
293,8,usd,8131.910142,0.4,1000,TRUE,8183.705748,11457.18805,ALINE,80,725.72,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
447,10,usd,7694.58299,0.25,1000,TRUE,8177.111277,10221.3891,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
456,8,usd,13585.00141,0.3,1000,TRUE,15313.52528,19907.58286,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
1370,8,usd,4678.870985,0.08,1000,TRUE,4708.204844,5084.861231,ALINE,60,,,,Consultar,Regular,FALSE
1371,8,usd,4586.584619,0.08,1000,TRUE,4586.584619,4953.511389,ALINE,60,,,,Consultar,Regular,FALSE
1371,2,usd,4502.548402,0.08,1000,TRUE,4502.753453,4862.973729,ALINE,60,,,,Consultar,Regular,FALSE
1372,8,usd,5237.395695,0.08,1000,TRUE,5237.395695,5656.387351,ALINE,60,,,,Consultar,Regular,FALSE
1375,8,usd,5186.456923,0.08,1000,TRUE,5186.725266,5601.663287,ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
1381,8,usd,5183.500929,0.08,1000,TRUE,5235.810994,5654.675874,ALINE,60,,,,Consultar,Regular,FALSE
1382,8,usd,5370.182891,0.08,1000,TRUE,5370.451234,5800.087333,ALINE,60,,,,Consultar,Regular,FALSE
1385,8,usd,7023.716604,0.08,1000,TRUE,7023.984947,7585.903743,ALINE,60,,,,Consultar,Regular,FALSE
1388,8,usd,6842.498634,0.08,1000,TRUE,6885.271174,7436.092868,ALINE,60,,,,Consultar,Regular,FALSE
1389,8,usd,6410.996864,0.08,1000,TRUE,6451.831239,6967.977738,ALINE,60,,,,Consultar,Regular,FALSE
1376,8,usd,27809.25218,0.08,1000,TRUE,26988.87348,29147.98336,ALINE,60,,,,Consultar,Regular,FALSE
1395,8,usd,5982.602785,0.08,1000,TRUE,5982.871128,6461.500818,ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
1393,8,usd,5982.602785,0.08,1000,TRUE,5982.871128,6461.500818,ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
1399,8,usd,7529.528078,0.08,1000,TRUE,7282.53654,7865.139463,ALINE,60,,,,Consultar,Regular,FALSE
1374,8,usd,5937.183275,0.08,1000,TRUE,5974.999729,6452.999707,ALINE,60,,,,Consultar,Regular,FALSE
1380,8,usd,5202.817986,0.08,1000,TRUE,5235.810994,5654.675874,ALINE,60,,,,Consultar,Regular,FALSE
1379,8,usd,5859.497049,0.08,1000,TRUE,5896.818686,6368.564181,ALINE,60,,,,Consultar,Regular,FALSE
1400,8,usd,35562.48365,0.1,1000,TRUE,35562.75199,39119.02719,ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
1406,8,usd,33520.47074,0.1,1000,TRUE,33733.97693,37107.37462,ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
1402,8,usd,34864.32497,0.1,1000,TRUE,34864.59331,38351.05264,ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
1403,8,usd,45116.23399,0.1,1000,TRUE,45116.50233,49628.15256,ALINE,60,,,,Consultar,Regular,FALSE
1405,8,usd,35674.66814,0.1,1000,TRUE,35899.308,39489.2388,ALINE,60,,,,Consultar,Regular,FALSE
1407,8,usd,56177.13973,0.1,1000,TRUE,56534.95591,62188.4515,ALINE,60,,,,Consultar,Regular,FALSE
1392,8,usd,7513.652519,0.08,1000,TRUE,7513.920862,8115.034531,ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
1386,8,usd,7304.646943,0.1,1000,TRUE,9858.63057,10844.49363,ALINE,60,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
400,8,usd,18422.8355,0.2,1000,TRUE,18540.1784,22248.21408,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
541,8,usd,57893.17888,0.1,1000,TRUE,57893.17888,63682.49677,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
505,8,usd,9477.243518,0.15,1000,TRUE,9477.243518,10898.83005,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
1676,8,usd,4070.622216,0.15,1000,TRUE,4070.622216,4681.215548,ALINE,0,0,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
1676,3,usd,4162.445729,0.15,1000,TRUE,4163.030592,4787.485181,ALINE,0,0,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
1675,8,usd,4395.654331,0.17,1000,TRUE,4397.724599,5145.337781,ALINE,,,,,Seguir pol??tica,CONTRA PEDIDO,TRUE
1674,8,usd,12170.11668,0.15,1000,TRUE,12170.11668,13995.63418,ALINE,0,0,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
565,8,usd,10537.87769,0.2,1000,TRUE,10540.21631,12648.25957,ALINE,0,0,,,Seguir pol??tica,Regular,TRUE
566,8,usd,10212.84558,0.2,1000,TRUE,10213.11392,12255.73671,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
1666,8,usd,6209.317351,0.25,1000,TRUE,6248.867143,7811.083929,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
513,8,usd,9718.875573,0.25,1000,TRUE,9719.143916,12148.92989,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
509,8,usd,15481.85897,0.25,1000,TRUE,15482.12732,19352.65915,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
507,8,usd,9759.913428,0.25,1000,TRUE,9759.913428,12199.89178,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
535,8,usd,3925.186092,0.1,1000,TRUE,3926.072223,4318.679445,ALINE,0,0,,,Seguir pol??tica,Regular,TRUE
537,8,usd,3640.621338,0.1,1000,TRUE,3640.621338,4004.683472,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
537,6,usd,3521.544748,0.1,1000,TRUE,3521.708789,3873.879668,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
537,3,usd,3640.621338,0.1,1000,TRUE,3640.621338,4004.683472,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
482,8,usd,3907.045233,0.17,1000,TRUE,3909.758346,4574.417265,ALINE,0,0,,,Seguir pol??tica,Regular,TRUE
483,8,usd,3539.175281,0.1,1000,TRUE,3560.803694,3916.884064,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
483,6,usd,3411.147456,0.1,1000,TRUE,3431.601554,3774.76171,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
483,3,usd,3614.147053,0.1,1000,TRUE,3637.167098,4000.883808,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
474,8,usd,3278.982266,0.1,1000,TRUE,3300.887379,3630.976117,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
474,6,usd,3160.364913,0.1,1000,TRUE,3181.088699,3499.197569,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
474,3,usd,3369.684848,0.1,1000,TRUE,3392.759687,3732.035656,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
473,8,usd,3476.99736,0.1,1000,TRUE,3500.163716,3850.180087,ALINE,0,0,,,Seguir pol??tica,Regular,TRUE
462,8,usd,3478.256786,0.1,1000,TRUE,3500.788532,3850.867385,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
462,6,usd,3353.646648,0.1,1000,TRUE,3374.981188,3712.479306,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
494,8,usd,12132.9118,0,1000,TRUE,12133.18015,12133.18015,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
495,8,usd,12132.9118,0,1000,TRUE,12133.18015,12133.18015,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
567,8,usd,9264.675388,0.2,1000,TRUE,9266.246608,11119.49593,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,TRUE
568,8,usd,9017.993832,0.2,1000,TRUE,9017.993832,10821.5926,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
563,8,usd,10928.15081,0.2,1000,TRUE,8341.982262,10010.37871,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,TRUE
564,8,usd,10681.46926,0.2,1000,TRUE,8093.729486,9712.475383,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
523,8,usd,8054.335524,0,1000,TRUE,8054.603867,8054.603867,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
532,8,usd,7182.375744,0.2,1000,TRUE,7228.12336,8673.748032,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
475,8,usd,6428.504701,0.15,1000,TRUE,6469.450591,7439.868179,ALINE,0,0,,,Seguir pol??tica,Regular,TRUE
477,8,usd,6103.472586,0.15,1000,TRUE,6142.348207,7063.700438,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
403,8,usd,12351.63515,0.3,1000,TRUE,12412.84234,16136.69504,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
402,8,usd,12470.37676,0.3,1000,TRUE,12471.13307,16212.473,ALINE,0,0,,,Seguir pol??tica,Regular,TRUE
522,8,usd,50162.59069,0.2,1000,TRUE,50162.59069,60195.10883,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
528,8,usd,5944.438092,0.15,1000,TRUE,5944.706435,6836.4124,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
2643,8,usd,6083.560624,0.15,1000,TRUE,6084.715097,6997.422362,ALINE,0,0,,,Seguir pol??tica,CONTRA PEDIDO,TRUE
528,3,usd,6036.261605,0.15,1000,TRUE,6037.114811,6942.682033,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
490,8,usd,7264.495031,0.1,1000,TRUE,7264.495031,7990.944534,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
526,8,usd,10403.72381,0.25,1000,TRUE,10469.98957,13087.48696,ALINE,0,0,,,Seguir pol??tica,Regular,TRUE
527,8,usd,10085.06233,0.25,1000,TRUE,10149.29839,12686.62299,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
533,8,usd,8756.890299,0.1,1000,TRUE,8757.155591,9632.87115,ALINE,80,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
401,8,usd,8005.557024,0.1,1000,TRUE,8005.557024,8806.112727,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
479,8,usd,5464.589998,0.1,1000,TRUE,5557.555859,6092.74267,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
478,8,usd,5750.415497,0.1,1000,TRUE,5752.495737,6327.745311,ALINE,0,0,,,Seguir pol??tica,Regular,TRUE
529,8,usd,6470.363672,0.1,1000,TRUE,6511.576179,7162.733797,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
542,8,usd,11763.05445,0.3,1000,TRUE,11763.05445,15291.97079,ALINE,0,,,,Consultar,CONTRA PEDIDO,FALSE
5095,8,usd,2438.82765,0.04,1000,TRUE,2335.04775,2428.44966,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5095,3,usd,2530.127689,0.04,1000,TRUE,2426.929318,2524.00649,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5073,8,usd,4203.08595,0.25,1000,TRUE,4099.30605,5124.132563,ALINE,0,0,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
5088,8,usd,5099.649045,0.15,1000,TRUE,5132.130886,5901.950519,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5088,10,usd,5399.681487,0.15,1000,TRUE,5434.074363,6249.185518,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5085,8,usd,2646.38745,0.4,1000,TRUE,2542.60755,3559.65057,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5083,8,usd,2594.4975,0.15,1000,TRUE,2490.7176,2864.32524,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5083,3,usd,2685.797539,0.15,1000,TRUE,2582.599168,2969.989043,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5090,8,usd,4358.7558,0.15,1000,TRUE,4254.9759,4893.222285,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5074,8,usd,3787.96635,0.5,1000,TRUE,3787.96635,5681.949525,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5074,10,usd,3834.532481,0.5,1000,TRUE,3835.44049,5753.160736,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5079,8,usd,2853.94725,0.1,1000,TRUE,2853.94725,3139.341975,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5079,10,usd,3661.469953,0.1,1000,TRUE,3684.791417,4053.270559,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5078,8,usd,2542.60755,0.02,1000,TRUE,2438.82765,2487.604203,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5078,10,usd,2620.732481,0.02,1000,TRUE,2520.49049,2570.9003,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5078,3,usd,2633.907589,0.02,1000,TRUE,2530.709218,2581.323402,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5082,8,usd,2542.60755,0.1,1000,TRUE,2438.82765,2682.710415,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5092,8,usd,3113.397,0.15,1000,TRUE,3009.6171,3461.059665,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5086,8,usd,6116.07464,0.15,1000,TRUE,6155.03053,7078.285109,ALINE,0,0,,,Seguir pol??tica,Regular,FALSE
5096,8,usd,7887.2724,0.15,1000,TRUE,6735.31551,7745.612837,ALINE,30,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
5081,8,usd,4047.4161,0.1,1000,TRUE,3943.6362,4337.99982,ALINE,30,,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
5946,8,brl,5546.288042,0.15,1000,TRUE,5516.768362,6344.283616,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5948,8,brl,5546.288042,0.18,1000,TRUE,5516.768362,6509.786667,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5940,8,brl,5546.288042,0.15,1000,TRUE,5516.768362,6344.283616,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5955,8,brl,5971.295375,0.12,1000,TRUE,5939.479877,6652.217462,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5958,8,brl,5971.295375,0.12,1000,TRUE,5939.479877,6652.217462,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5958,10,brl,6201.317133,0,1000,TRUE,6170.511757,6170.511757,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5960,8,brl,5971.295375,0.12,1000,TRUE,5939.479877,6652.217462,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5966,8,brl,6511.34854,0.1,1000,TRUE,6476.377717,7124.015489,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5969,8,brl,6511.34854,0.1,1000,TRUE,6476.377717,7124.015489,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5953,8,brl,4298.612961,0.2,1000,TRUE,4273.705785,5128.446942,ALINE,7,1000,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
5973,8,brl,4298.612961,0.2,1000,TRUE,4273.705785,5128.446942,ALINE,7,1000,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
5986,8,brl,8386.72813,0.2,1000,TRUE,8338.574147,10006.28898,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5987,8,brl,9696.222908,0.2,1000,TRUE,9640.181652,11568.21798,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
1657,8,usd,3197.270153,0.25,1000,TRUE,3211.867748,4014.834685,ALINE,60,700,,,Consultar,Regular,FALSE
1657,6,usd,3079.966177,0,1000,TRUE,3093.690934,3093.690934,ALINE,60,700,,,Consultar,Regular,FALSE
1658,8,usd,3133.621265,0.25,1000,TRUE,3133.889608,3917.36201,ALINE,60,700,,,Consultar,Regular,FALSE
5338,8,usd,2717.806941,0,1000,TRUE,2735.117814,2735.117814,ALINE,0,700,,,Consultar,CONTRA PEDIDO,FALSE
5341,6,usd,3112.334883,0.2,1000,TRUE,3124.659536,3749.591443,ALINE,60,700,,,Consultar,Regular,FALSE
5341,8,usd,3171.68367,0.2,1000,TRUE,3184.210234,3821.052281,ALINE,60,700,,,Consultar,Regular,FALSE
5342,8,usd,2975.373217,0.2,1000,TRUE,3022.281709,3626.738051,ALINE,45,700,,,Consultar,Regular,FALSE
5345,8,usd,2781.345443,0.2,1000,TRUE,2816.602639,3379.923166,ALINE,45,700,,,Consultar,Regular,FALSE
5344,8,usd,2781.345443,0.25,1000,TRUE,2854.033881,3567.542351,ALINE,45,600,,,Consultar,Regular,FALSE
5344,6,usd,2731.888268,0.25,1000,TRUE,2735.245415,3419.056769,ALINE,45,600,,,Consultar,Regular,FALSE
5346,8,usd,3952.104782,0.25,1000,TRUE,3950.532269,4938.165336,ALINE,45,525,,,Consultar,Regular,FALSE
5346,6,usd,3805.370675,0.25,1000,TRUE,3803.541303,4754.426628,ALINE,45,525,,,Consultar,Regular,FALSE
5346,4,usd,3949.594498,0.25,1000,TRUE,3948.005997,4935.007496,ALINE,45,525,,,Consultar,Regular,FALSE
5347,8,usd,3809.308515,0.25,1000,TRUE,3809.308515,4810.103115,ALINE,45,525,,,Consultar,Regular,FALSE
5347,6,usd,3666.524318,0.25,1000,TRUE,3666.688359,4629.996231,ALINE,45,525,,,Consultar,Regular,FALSE
5339,8,usd,2664.86408,0,1000,TRUE,2681.837736,2681.837736,ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
5337,8,usd,2528.910682,0.15,1000,TRUE,2545.018393,2926.771152,ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
5337,6,usd,2490.579644,0.15,1000,TRUE,2506.443208,2882.409689,ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
5111,8,usd,5648.662137,0.2,1000,TRUE,5684.640877,6821.569052,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5107,8,usd,5618.588285,0.2,1000,TRUE,5654.375472,6785.250566,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5109,8,usd,5227.591875,0.2,1000,TRUE,5260.888639,6313.066367,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5110,8,usd,3267.817168,0.2,1000,TRUE,3288.63129,3946.357548,ALINE,0,0,,,Seguir pol??tica,REGULAR,FALSE
5108,8,usd,32064.37443,0.2,1000,TRUE,32268.60611,38722.32734,ALINE,0,0,,,Seguir pol??tica,CONTRA PEDIDO,FALSE
