SKU,Nome Produto,Unidade,IPI,Peso Especifico,Resolu??o 13,Origem,NCM
66501610-10,Produto 400,kg,0.1,1,TRUE,2,3824.99.39
66501516-245,Produto 401,kg,0,1,FALSE,6,2926.20.00
66340025-51,Produto 402,kg,0,1,FALSE,6,2921.30.90
66340025-10,Produto 403,kg,0,1,FALSE,6,2921.30.90
66104004-38,Produto 404,kg,0,1.200048002,TRUE,2,2922.41.90
66104004-468,Produto 405,kg,0,1.200048002,FALSE,0,2922.41.90
66104004-71,Produto 406,kg,0,1.200048002,TRUE,2,2922.41.90
74104006-41,Produto 407,kg,0.05,1,TRUE,2,3402.11.90
74104006-10,Produto 408,kg,0.05,1,TRUE,2,3402.11.90
74104002-299,Produto 409,kg,0.05,1,TRUE,1,3402.11.90
74104003-237,Produto 410,kg,0.05,1,TRUE,2,3402.11.90
74104003-461,Produto 411,kg,0.05,1,TRUE,2,3402.11.90
66104022-72,Produto 412,kg,0.05,1,FALSE,0,3402.11.90
66104022-512,Produto 413,kg,0.05,1,FALSE,0,3402.11.90
62110016-322,Produto 414,kg,0,1,FALSE,6,2939.59.20
62110016-323,Produto 415,kg,0,1,FALSE,6,2939.59.20
62110016-449,Produto 416,kg,0,1,FALSE,6,2939.59.20
66600004-346,Produto 417,kg,0,1,FALSE,0,2921.44.29
66104015-316,Produto 418,kg,0.05,1,TRUE,2,3402.11.90
66104016-41,Produto 419,kg,0.05,1,TRUE,2,3402.11.90
66104016-295,Produto 420,kg,0.05,1,TRUE,2,3402.11.90
66104016-10,Produto 421,kg,0.05,1,TRUE,2,3402.11.90
66104002-270,Produto 422,kg,0.05,1,TRUE,2,3402.11.90
66104002-288,Produto 423,kg,0.05,1,TRUE,2,3402.11.90
66104002-41,Produto 424,kg,0.05,1,TRUE,2,3402.11.90
66104002-53,Produto 425,kg,0.05,1,TRUE,2,3402.11.90
66104002-306,Produto 426,kg,0.05,1,TRUE,2,3402.11.90
66104002-1,Produto 427,kg,0.05,1,TRUE,2,3402.11.90
66104002-193,Produto 428,kg,0.05,1,TRUE,2,3402.11.90
66104002-10,Produto 429,kg,0.05,1,TRUE,2,3402.11.90
66104002-301,Produto 430,kg,0.05,1,FALSE,0,3402.11.90
66104001-174,Produto 431,kg,0.05,1,TRUE,2,3402.11.90
66104001-53,Produto 432,kg,0.05,1,TRUE,2,3402.11.90
66104001-15,Produto 433,kg,0.05,1,TRUE,2,3402.11.90
74104004-512,Produto 434,kg,0.05,1,TRUE,2,3402.11.90
66104013-316,Produto 435,kg,0.05,1,TRUE,2,3402.11.90
66104013-53,Produto 436,kg,0.05,1,TRUE,2,3402.11.90
66104013-1,Produto 437,kg,0.05,1,TRUE,2,3402.11.90
64060146-50,Produto 438,kg,0.05,1.020095889,TRUE,1,3402.90.19
64060145-50,Produto 439,kg,0,0.99000099,TRUE,1,2924.19.94
64060145-51,Produto 440,kg,0,0.99000099,TRUE,1,2924.19.94
62110329-290,Produto 441,kg,0,1,FALSE,6,2941.10.20
62110329-584,Produto 442,kg,0,1,FALSE,6,2941.10.20
62110329-373,Produto 443,kg,0,1,FALSE,6,2941.10.20
62110328-322,Produto 444,kg,0,1,FALSE,6,2941.10.20
66400112-40,Produto 445,kg,0,1,FALSE,6,2922.19.99
66400112-288,Produto 446,kg,0,1,FALSE,6,2922.19.99
66400112-174,Produto 447,kg,0,1,FALSE,6,2922.19.99
66400112-1,Produto 448,kg,0,1,FALSE,6,2922.19.99
66400112-515,Produto 449,kg,0,1,FALSE,6,2922.19.99
66400112-10,Produto 450,kg,0,1,FALSE,6,2922.19.99
66400112-482,Produto 451,kg,0,1,FALSE,6,2922.19.99
66400113-40,Produto 452,kg,0,1,FALSE,6,2922.19.19
66400113-468,Produto 453,kg,0,1,FALSE,6,2922.19.99
66400113-174,Produto 454,kg,0,1,FALSE,6,2922.19.99
66400113-1,Produto 455,kg,0,1,FALSE,6,2922.19.99
66400113-10,Produto 456,kg,0,1,FALSE,6,2922.19.99
66600003-37,Produto 457,kg,0,1,FALSE,6,2922.19.19
77122052-41,Produto 458,kg,0,1,TRUE,1,2918.23.00
77122052-10,Produto 459,kg,0,1,TRUE,1,2918.23.00
66500510-40,Produto 460,kg,0.05,1,TRUE,1,3908.90.20
66500510-10,Produto 461,kg,0.05,1,TRUE,1,3908.90.20
66340040-10,Produto 462,kg,0.05,1,FALSE,0,3908.90.90
66340038-40,Produto 463,kg,0.1,1,TRUE,1,3824.99.39
66340038-10,Produto 464,kg,0.1,1,TRUE,1,3824.99.39
66500610-40,Produto 465,kg,0.1,1,TRUE,1,3824.99.39
66500610-174,Produto 466,kg,0.1,1,TRUE,1,3824.99.39
66500610-10,Produto 467,kg,0.1,1,TRUE,1,3824.99.39
66500610-4,Produto 468,kg,0.1,1,TRUE,1,3824.99.39
66500314-41,Produto 469,kg,0.1,1,TRUE,1,3824.99.39
66500314-10,Produto 470,kg,0.1,1,TRUE,1,3824.99.39
66500313-40,Produto 471,kg,0.1,1,TRUE,1,3824.99.39
66500313-10,Produto 472,kg,0.1,1,TRUE,1,3824.99.39
66340041-37,Produto 473,kg,0.05,1,TRUE,1,3908.90.90
66340041-10,Produto 474,kg,0.05,1,FALSE,0,3908.90.90
66340030-40,Produto 475,kg,0.1,1,TRUE,1,3824.99.39
66340030-174,Produto 476,kg,0.1,1,TRUE,1,3824.99.39
66340030-10,Produto 477,kg,0.1,1,TRUE,1,3824.99.39
66501518-40,Produto 478,kg,0.1,1,FALSE,0,3824.99.39
66501518-10,Produto 479,kg,0.1,1,TRUE,1,3824.99.39
66500810-40,Produto 480,kg,0.05,1,TRUE,1,3908.90.20
66500810-10,Produto 481,kg,0.05,1,TRUE,1,3908.90.20
66340042-40,Produto 482,kg,0.05,1,FALSE,6,3908.90.90
66340042-10,Produto 483,kg,0.05,1,FALSE,6,3908.90.90
66500512-30,Produto 484,kg,0,1,FALSE,0,2933.29.99
66500512-10,Produto 485,kg,0,1,FALSE,0,2933.29.99
66340012-10,Produto 486,kg,0,1,FALSE,0,2933.29.99
66340005-138,Produto 487,kg,0.05,1,FALSE,0,3908.90.10
66340005-2,Produto 488,kg,0.05,1,FALSE,0,3908.90.10
66340007-40,Produto 489,kg,0.1,0.994134606,TRUE,1,3824.99.29
66340007-10,Produto 490,kg,0.1,0.994134606,TRUE,1,3824.99.29
66500111-10,Produto 491,kg,0,1,FALSE,0,2922.50.99
66500210-40,Produto 492,kg,0,1,FALSE,0,2921.29.90
66500210-10,Produto 493,kg,0,1,FALSE,0,2921.29.90
66340039-40,Produto 494,kg,0.1,1,FALSE,0,3824.99.39
66340039-10,Produto 495,kg,0.1,1,FALSE,0,3824.99.39
66500211-10,Produto 496,kg,0,1,FALSE,0,2921.30.19
66501011-40,Produto 497,kg,0,1,FALSE,0,2921.59.90
66501011-10,Produto 498,kg,0,1,FALSE,0,2921.59.90
66501011-25,Produto 499,kg,0,1,FALSE,0,2921.59.90
66501012-40,Produto 500,kg,0,1,FALSE,0,2921.59.90
66501012-10,Produto 501,kg,0,1,FALSE,0,2921.59.90
66501012-25,Produto 502,kg,0,1,FALSE,0,2921.59.90
66310014-2,Produto 503,kg,0.1,1,TRUE,1,3824.99.39
66501210-40,Produto 504,kg,0.1,1,TRUE,1,3824.99.39
66501210-10,Produto 505,kg,0.1,1,TRUE,1,3824.99.39
66500212-36,Produto 506,kg,0,1,FALSE,0,2921.29.90
66500310-174,Produto 507,kg,0.1,1,TRUE,1,3824.99.39
66500310-40,Produto 508,kg,0.1,1,TRUE,1,3824.99.39
66500310-10,Produto 509,kg,0.1,1,TRUE,1,3824.99.39
66500310-75,Produto 510,kg,0.1,1,TRUE,1,3824.99.39
66340008-10,Produto 511,kg,0,1,FALSE,0,2921.29.90
66500312-40,Produto 512,kg,0.1,1,TRUE,1,3824.99.39
66500312-10,Produto 513,kg,0.1,1,TRUE,1,3824.99.89
66500410-40,Produto 514,kg,0,1,FALSE,0,2921.30.19
66500410-10,Produto 515,kg,0,1,FALSE,0,2921.30.19
66500410-4,Produto 516,kg,0,1,FALSE,0,2921.30.19
66501514-10,Produto 517,kg,0.1,1,TRUE,1,3824.99.39
66501513-10,Produto 518,kg,0.1,1,TRUE,1,3824.99.39
66340027-40,Produto 519,kg,0.1,1,TRUE,1,3824.99.39
66340027-10,Produto 520,kg,0.1,1,TRUE,1,3824.99.39
66340027-297,Produto 521,kg,0.1,1,TRUE,1,3824.99.39
66340014-245,Produto 522,kg,0.1,1,TRUE,1,3824.99.89
66340032-26,Produto 523,kg,0,1,FALSE,0,2925.29.90
66340034-10,Produto 524,kg,0.1,1,TRUE,1,3824.99.39
66340028-10,Produto 525,kg,0.1,1,TRUE,1,3824.99.39
66340000-40,Produto 526,kg,0.1,1.01999184,TRUE,1,3824.99.39
66340000-10,Produto 527,kg,0.1,1.046791584,TRUE,1,3824.99.39
66340009-10,Produto 528,kg,0.1,1,TRUE,1,3824.99.39
66501520-10,Produto 529,kg,0.1,1,TRUE,1,3824.99.39
66340013-10,Produto 530,kg,0.1,1,TRUE,1,3824.99.39
66501512-17,Produto 531,kg,0.1,1,TRUE,1,3824.99.39
66501519-10,Produto 532,kg,0.1,1,TRUE,1,3824.99.39
66501515-10,Produto 533,kg,0.1,1,TRUE,1,3824.99.39
66340011-10,Produto 534,kg,0,1,FALSE,0,2922.19.19
66500110-174,Produto 535,kg,0,1,FALSE,6,2922.50.99
66500110-1,Produto 536,kg,0,1,FALSE,6,2922.50.99
66500110-10,Produto 537,kg,0,1,FALSE,6,2922.50.99
66500411-10,Produto 538,kg,0,1,FALSE,0,2921.59.90
66355127-40,Produto 539,kg,0.1,1,TRUE,1,3824.99.39
66500511-10,Produto 540,kg,0.05,1,TRUE,1,3909.50.29
66501517-37,Produto 541,kg,0.1,1,TRUE,1,3824.99.39
66501521-7,Produto 542,kg,0,1,TRUE,1,2921.30.90
66740030-10,Produto 543,kg,0.15,1,TRUE,2,3403.99.00
66740030-40,Produto 544,kg,0.15,1,TRUE,2,3403.99.00
66740031-10,Produto 545,kg,0.15,1,TRUE,2,3403.99.00
66740031-40,Produto 546,kg,0.15,1,TRUE,2,3403.99.00
66740032-10,Produto 547,kg,0.15,1,TRUE,2,3403.99.00
66740032-40,Produto 548,kg,0.15,1,TRUE,2,3403.99.00
66740033-10,Produto 549,kg,0.15,1,TRUE,2,3403.99.00
66740033-40,Produto 550,kg,0.15,1,TRUE,2,3403.99.00
77122109-10,Produto 551,kg,0,1,FALSE,6,2918.99.99
77122118-10,Produto 552,kg,0,1,FALSE,6,2918.99.99
77112023-10,Produto 553,kg,0,1,TRUE,2,2909.30.11
77112023-41,Produto 554,kg,0,1,TRUE,2,2909.30.11
64060147-50,Produto 555,kg,0.05,1.042100875,TRUE,1,3402.19.00
64060147-51,Produto 556,kg,0.05,1.042100875,TRUE,1,3402.19.00
64030009-50,Produto 557,kg,0,1.05,TRUE,1,2915.24.00
64030009-1,Produto 558,kg,0,1.050089258,TRUE,1,2915.24.00
64030009-200,Produto 559,kg,0,1.05,TRUE,1,2915.24.00
66112100-41,Produto 560,kg,0,1,FALSE,0,2917.39.90
66112100-1,Produto 561,kg,0,1,FALSE,0,2917.39.90
66112100-10,Produto 562,kg,0,1,FALSE,0,2917.39.90
66340035-41,Produto 563,kg,0.1,1,FALSE,0,3824.99.39
66340035-10,Produto 564,kg,0.1,1,FALSE,0,3824.99.39
66500912-40,Produto 565,kg,0.1,1,TRUE,1,3824.99.39
66500912-10,Produto 566,kg,0.1,1,TRUE,1,3824.99.39
66340036-41,Produto 567,kg,0.1,1,FALSE,0,3824.99.39
66340036-10,Produto 568,kg,0.1,1,FALSE,0,3824.99.39
66340037-40,Produto 569,kg,0.1,1,TRUE,1,3824.99.39
66340037-41,Produto 570,kg,0.1,1,TRUE,1,3824.99.39
66730038-93,Produto 571,kg,0,1,TRUE,1,2921.51.33
66730035-93,Produto 572,kg,0,1,TRUE,1,2921.51.33
66730061-93,Produto 573,kg,0,1,TRUE,1,2921.51.33
66730023-335,Produto 574,kg,0.1,1,TRUE,1,3812.31.00
66850002-42,Produto 575,kg,0,1,TRUE,1,1515.90.90
66850002-53,Produto 576,kg,0,1,TRUE,1,1515.90.90
66500514-10,Produto 577,kg,0.15,1,TRUE,1,3403.99.00
66500516-51,Produto 578,kg,0.15,1,TRUE,1,3403.99.00
74800012-191,Produto 579,kg,0.05,1.27,FALSE,6,3913.90.90
64060019-95,Produto 580,kg,0,1,FALSE,0,3808.90.29
64100060-50,Produto 581,kg,0,1,FALSE,0,3808.90.29
64060002-93,Produto 582,kg,0,1,FALSE,0,3808.90.29
64060002-95,Produto 583,kg,0,1,FALSE,0,3808.90.29
62110064-68,Produto 584,kg,0.05,1,TRUE,1,3912.90.40
64060156-482,Produto 585,kg,0,0.96,TRUE,2,2909.49.32
64060136-198,Produto 586,kg,0,1,TRUE,2,2909.49.32
66104005-51,Produto 587,kg,0.08,1,TRUE,2,4016.93.00
62110487-237,Produto 588,kg,0.05,0.85999312,FALSE,0,3302.10.00
62110486-237,Produto 589,kg,0.05,0.917010545,FALSE,0,3302.10.00
62110488-237,Produto 590,kg,0.05,0.85999312,FALSE,0,3302.10.00
62110481-237,Produto 591,kg,0.05,1,FALSE,0,3302.10.00
62110485-237,Produto 592,kg,0.05,0.884016973,FALSE,0,3302.10.00
66660000-92,Produto 593,kg,0.05,1,TRUE,1,3909.40.99
66660000-150,Produto 594,kg,0.05,1,TRUE,1,3909.40.99
62110318-322,Produto 595,kg,0,1,FALSE,6,2925.29.11
64100172-50,Produto 596,kg,0,1,FALSE,0,3809.93.90
66114019-41,Produto 597,kg,0,1,FALSE,6,2932.20.00
66114019-271,Produto 598,kg,0,1,FALSE,6,2932.20.00
66114019-758,Produto 599,kg,0,1,FALSE,6,2932.20.00
62110324-322,Produto 600,kg,0,1,FALSE,6,2924.29.43
26410001-1,Produto 601,kg,0.05,1.030078286,FALSE,0,3402.13.00
26410001-16,Produto 602,kg,0.05,1.030078286,FALSE,0,3402.13.00
66112116-448,Produto 603,kg,0,1,FALSE,6,2918.29.90
66112116-447,Produto 604,kg,0,1,FALSE,6,2918.29.90
66112116-288,Produto 605,kg,0,1,FALSE,6,2918.29.90
66112116-51,Produto 606,kg,0,1,FALSE,6,2918.29.90
66112116-10,Produto 607,kg,0,1,FALSE,6,2918.29.90
77122047-671,Produto 608,kg,0,1,FALSE,7,2914.29.90
77122047-368,Produto 609,kg,0,1,FALSE,7,2914.29.90
74850000-559,Produto 610,kg,0.05,1,TRUE,1,3301.90.30
74850000-180,Produto 611,kg,0.05,1,TRUE,1,3301.90.30
66850006-41,Produto 612,kg,0.05,1,TRUE,1,3301.90.30
90900631-292,Produto 613,kg,0,1.100110011,TRUE,1,3204.19.90
90900631-1,Produto 614,kg,0,1.100110011,TRUE,1,3204.19.90
66950012-53,Produto 615,kg,0,1,FALSE,6,2914.50.90
66950012-193,Produto 616,kg,0,1,FALSE,6,2914.50.90
66950012-141,Produto 617,kg,0,1,FALSE,6,2914.50.90
66950012-36,Produto 618,kg,0,1,FALSE,6,2914.50.90
42240005-93,Produto 619,kg,0.05,1,FALSE,0,3903.30.20
74129001-327,Produto 620,kg,0.05,1,FALSE,0,3912.90.40
64060013-56,Produto 621,kg,0,1,FALSE,0,3204.12.10
26102003-208,Produto 622,kg,0,0.950028501,FALSE,0,3204.19.20
26102003-1,Produto 623,kg,0,0.950028501,FALSE,0,3204.19.20
64060057-56,Produto 624,kg,0,1,FALSE,0,3204.12.10
64060057-115,Produto 625,kg,0,1,FALSE,0,3204.12.10
64100080-115,Produto 626,kg,0,1,FALSE,0,3204.12.10
74111002-37,Produto 627,kg,0,1,FALSE,0,1302.19.99
74111002-447,Produto 628,kg,0,1,FALSE,0,1302.19.99
74111002-288,Produto 629,kg,0,1,FALSE,0,1302.19.99
74111002-676,Produto 630,kg,0,1,FALSE,5,1302.19.99
66530000-87,Produto 631,kg,0.05,1,FALSE,6,3905.99.20
84900000-174,Produto 632,kg,0.05,1.01010101,TRUE,1,3402.90.19
84900000-1,Produto 633,kg,0.05,1.01010101,TRUE,1,3402.90.19
84900000-182,Produto 634,kg,0.05,1.01010101,TRUE,1,3402.90.19
64100137-7,Produto 635,kg,0,1,FALSE,0,3206.49.00
64100068-98,Produto 636,kg,0,1,FALSE,0,2519.90.90
64100119-223,Produto 637,kg,0.15,1,FALSE,0,3403.91.20
64155037-694,Produto 638,kg,0.05,1,FALSE,0,4002.59.00
64155037-1,Produto 639,kg,0.05,1,FALSE,0,4002.59.00
64060014-106,Produto 640,kg,0,1,TRUE,2,3204.12.10
64060014-115,Produto 641,kg,0,1,TRUE,2,3204.12.10
64100099-188,Produto 642,kg,0.05,1,FALSE,0,3402.12.10
81510008-288,Produto 643,kg,0.05,1,FALSE,0,3910.00.12
81510008-174,Produto 644,kg,0.05,1,FALSE,0,3910.00.12
81510008-226,Produto 645,kg,0.05,1,FALSE,0,3910.00.12
81510008-116,Produto 646,kg,0.05,1,FALSE,0,3910.00.12
74132007-210,Produto 647,kg,0.05,1,TRUE,1,3910.00.19
74132008-498,Produto 648,kg,0.05,1,TRUE,1,3910.00.19
81510004-174,Produto 649,kg,0,1,FALSE,6,2931.90.29
81510004-51,Produto 650,kg,0,1,FALSE,0,2931.90.29
81510004-288,Produto 651,kg,0,1,FALSE,6,2931.90.29
81510004-515,Produto 652,kg,0,1,FALSE,6,2931.90.29
81510004-116,Produto 653,kg,0,1,FALSE,6,2931.90.29
81510007-41,Produto 654,kg,0.05,1,FALSE,0,3910.00.19
81510007-51,Produto 655,kg,0.05,1,FALSE,0,3910.00.19
81510007-288,Produto 656,kg,0.05,1,FALSE,0,3910.00.19
81510007-116,Produto 657,kg,0.05,1,FALSE,0,3910.00.19
81510016-288,Produto 658,kg,0.05,1,FALSE,0,3910.00.19
81510016-174,Produto 659,kg,0.05,1,FALSE,0,3910.00.19
81510016-51,Produto 660,kg,0.05,1,FALSE,0,3910.00.19
81510016-1,Produto 661,kg,0.05,1,FALSE,0,3910.00.19
81510016-201,Produto 662,kg,0.05,1,FALSE,0,3910.00.19
81510016-10,Produto 663,kg,0.05,1,FALSE,0,3910.00.19
81510016-511,Produto 664,kg,0.05,1,FALSE,0,3910.00.19
81510016-566,Produto 665,kg,0.05,1,FALSE,0,3910.00.19
81510016-565,Produto 666,kg,0.05,1,FALSE,0,3910.00.19
74132001-174,Produto 667,kg,0.05,1,FALSE,5,3910.00.19
74132001-52,Produto 668,kg,0.05,1,FALSE,5,3910.00.19
74132001-210,Produto 669,kg,0.05,1,FALSE,5,3910.00.19
74132001-515,Produto 670,kg,0.05,1,FALSE,5,3910.00.19
74132001-223,Produto 671,kg,0.05,1,FALSE,5,3910.00.19
81510034-65,Produto 672,kg,0,1,TRUE,2,2931.90.29
81510034-41,Produto 673,kg,0,1,TRUE,2,2931.90.29
81510034-225,Produto 674,kg,0,1,TRUE,2,2931.90.29
81510034-10,Produto 675,kg,0,1,TRUE,2,2931.90.29
81510012-209,Produto 676,kg,0.05,1,TRUE,1,3910.00.19
81510021-210,Produto 677,kg,0.05,1,FALSE,6,3910.00.11
81510031-65,Produto 678,kg,0.05,1,FALSE,6,3910.00.11
81510031-210,Produto 679,kg,0.05,1,FALSE,6,3910.00.11
81510031-10,Produto 680,kg,0.05,1,FALSE,6,3910.00.11
81510019-174,Produto 681,kg,0.05,1,FALSE,0,3910.00.19
81510019-50,Produto 682,kg,0.05,1,FALSE,0,3910.00.19
81510019-51,Produto 683,kg,0.05,1,FALSE,0,3910.00.19
81510019-1,Produto 684,kg,0.05,1,FALSE,0,3910.00.19
81510019-201,Produto 685,kg,0.05,1,FALSE,0,3910.00.19
81510019-10,Produto 686,kg,0.05,1,FALSE,0,3910.00.19
81510011-210,Produto 687,kg,0.05,1,TRUE,1,3910.00.19
81510009-174,Produto 688,kg,0.05,1,FALSE,0,3910.00.19
81510009-127,Produto 689,kg,0.05,1,FALSE,0,3910.00.19
81510009-51,Produto 690,kg,0.05,1,FALSE,0,3910.00.19
81510009-288,Produto 691,kg,0.05,1,FALSE,0,3910.00.19
81510009-1,Produto 692,kg,0.05,1,FALSE,0,3910.00.19
81510009-201,Produto 693,kg,0.05,1,FALSE,0,3910.00.19
81510009-515,Produto 694,kg,0.05,1,FALSE,0,3910.00.19
81510009-10,Produto 695,kg,0.05,1,FALSE,0,3910.00.19
81510029-37,Produto 696,kg,0.05,1,FALSE,0,3910.00.11
81510029-457,Produto 697,kg,0.05,1,FALSE,0,3910.00.11
81510029-10,Produto 698,kg,0.05,1,FALSE,0,3910.00.11
81510028-10,Produto 699,kg,0.05,1,TRUE,3,3910.00.19
81510017-174,Produto 700,kg,0.05,1,TRUE,3,3910.00.12
81510017-210,Produto 701,kg,0.05,1,TRUE,3,3910.00.12
81510017-10,Produto 702,kg,0.05,1,TRUE,3,3910.00.12
74132003-10,Produto 703,kg,0.05,1,TRUE,3,3910.00.12
81510018-37,Produto 704,kg,0.05,1,TRUE,1,3402.90.11
81510018-288,Produto 705,kg,0.05,1,TRUE,1,3402.90.11
81510018-1,Produto 706,kg,0.05,1,TRUE,1,3402.90.11
81510018-10,Produto 707,kg,0.05,1,TRUE,1,3402.90.11
74132005-36,Produto 708,kg,0.05,1,TRUE,1,3905.29.00
74132002-40,Produto 709,kg,0.05,1,TRUE,1,3905.29.00
81510014-288,Produto 710,kg,0.05,1,TRUE,1,3910.00.19
81510014-174,Produto 711,kg,0.05,1,TRUE,1,3910.00.19
81510014-15,Produto 712,kg,0.05,1,TRUE,1,3910.00.19
81510020-174,Produto 713,kg,0.05,1,TRUE,1,3910.00.19
81510020-15,Produto 714,kg,0.05,1,TRUE,1,3910.00.19
74132004-210,Produto 715,kg,0.05,1,TRUE,1,3910.00.30
81510024-303,Produto 716,kg,0.05,1,TRUE,1,3910.00.12
81510024-380,Produto 717,kg,0.05,1,TRUE,1,3910.00.12
81510024-40,Produto 718,kg,0.05,1,TRUE,1,3910.00.12
81510024-447,Produto 719,kg,0.05,1,TRUE,1,3910.00.12
74132006-93,Produto 720,kg,0.05,1,TRUE,1,3910.00.30
81510010-447,Produto 721,kg,0.05,1,TRUE,2,3910.00.30
81510010-211,Produto 722,kg,0.05,1,TRUE,2,3910.00.30
52050002-288,Produto 723,kg,0,1.044604617,TRUE,1,2906.21.00
52050002-1,Produto 724,kg,0,1.044604617,TRUE,1,2906.21.00
52050002-482,Produto 725,kg,0,1.044604617,TRUE,1,2906.21.00
52050001-288,Produto 726,kg,0,1.044604617,TRUE,1,2906.21.00
52050001-1,Produto 727,kg,0,1.044604617,TRUE,1,2906.21.00
52050001-10,Produto 728,kg,0,1.044604617,TRUE,1,2906.21.00
77112005-10,Produto 729,kg,0,1,TRUE,1,2912.21.00
77112005-176,Produto 730,kg,0,1,TRUE,1,2912.21.00
77122046-53,Produto 731,kg,0,1,FALSE,6,2914.39.90
62110260-573,Produto 732,kg,0,1,TRUE,1,2916.31.32
62110260-574,Produto 733,kg,0,1,TRUE,1,2916.31.32
62110260-595,Produto 734,kg,0,1,TRUE,1,2916.31.32
66112067-288,Produto 735,kg,0,1,FALSE,0,2916.31.32
66112067-41,Produto 736,kg,0,1,FALSE,0,2916.31.32
66112067-10,Produto 737,kg,0,1,FALSE,0,2916.31.32
66112048-10,Produto 738,kg,0,1,FALSE,0,2916.31.39
77112019-41,Produto 739,kg,0,1,TRUE,1,2916.31.31
77112019-15,Produto 740,kg,0,1,TRUE,1,2916.31.31
64060097-93,Produto 741,kg,0,1,TRUE,1,2916.31.21
64060096-93,Produto 742,kg,0,1,TRUE,1,2916.31.21
64060092-93,Produto 743,kg,0,1,TRUE,1,2916.31.21
62110014-322,Produto 744,kg,0,1.17000117,FALSE,6,2922.49.90
62110358-322,Produto 745,kg,0,1,FALSE,6,2922.49.90
66950007-53,Produto 746,kg,0,1,FALSE,0,2914.50.90
66950007-1,Produto 747,kg,0,1,FALSE,0,2914.50.90
66950007-141,Produto 748,kg,0,1,FALSE,0,2914.50.90
66950008-448,Produto 749,kg,0,1,FALSE,6,2914.50.90
66950008-53,Produto 750,kg,0,1,FALSE,6,2914.50.90
66950008-1,Produto 751,kg,0,1,FALSE,6,2914.50.90
66950008-193,Produto 752,kg,0,1,FALSE,6,2914.50.90
66950008-141,Produto 753,kg,0,1,FALSE,6,2914.50.90
66950009-53,Produto 754,kg,0,1,FALSE,0,2914.50.90
66950009-1,Produto 755,kg,0,1,FALSE,0,2914.50.90
66950009-141,Produto 756,kg,0,1,FALSE,0,2914.50.90
66950010-53,Produto 757,kg,0,1,FALSE,6,2914.79.90
66950010-1,Produto 758,kg,0,1,FALSE,6,2914.79.90
66950010-141,Produto 759,kg,0,1,FALSE,6,2914.79.22
66112021-40,Produto 760,kg,0,1,FALSE,0,2914.39.90
66112021-340,Produto 761,kg,0,1,FALSE,0,2914.39.90
66112021-453,Produto 762,kg,0,1,FALSE,0,2914.39.90
66112021-347,Produto 763,kg,0,1,FALSE,0,2914.39.90
66112021-6,Produto 764,kg,0,1,FALSE,0,2914.39.90
66950018-106,Produto 765,kg,0,1,FALSE,0,2914.50.90
64060135-313,Produto 766,kg,0,1.130071194,FALSE,0,2916.31.39
66112096-174,Produto 767,kg,0,1,TRUE,1,2915.39.39
66112096-41,Produto 768,kg,0,1,TRUE,1,2915.39.39
77122112-10,Produto 769,kg,0,1,FALSE,6,2915.39.39
66112096-10,Produto 770,kg,0,1,TRUE,1,2915.39.39
66112096-75,Produto 771,kg,0,1,TRUE,1,2915.39.39
52050002-41,Produto 772,kg,0,1.044604617,TRUE,1,2906.21.00
52050002-51,Produto 773,kg,0,1.044604617,TRUE,1,2906.21.00
52050002-10,Produto 774,kg,0,1.044604617,TRUE,1,2906.21.00
66112101-41,Produto 775,kg,0,1,TRUE,1,2916.31.32
66112101-1,Produto 776,kg,0,1,TRUE,1,2916.31.32
66112101-10,Produto 777,kg,0,1,TRUE,1,2916.31.32
77122111-10,Produto 778,kg,0,1,TRUE,1,2916.31.32
66112092-41,Produto 779,kg,0,1,FALSE,6,2918.22.20
66112092-10,Produto 780,kg,0,1,FALSE,6,2918.22.20
77122105-81,Produto 781,kg,0,1,FALSE,6,2914.39.90
66112102-1,Produto 782,kg,0,1,FALSE,6,2914.39.90
66112102-41,Produto 783,kg,0,1,FALSE,6,2914.39.90
66112102-10,Produto 784,kg,0,1,FALSE,6,2914.39.90
64060149-141,Produto 785,kg,0,1,FALSE,0,2909.30.19
64110018-226,Produto 786,kg,0,1,FALSE,6,2914.79.90
64110018-1,Produto 787,kg,0,1,FALSE,6,2914.79.90
64060108-93,Produto 788,kg,0,1,FALSE,0,2907.19.10
26102001-1,Produto 789,kg,0.08,1,FALSE,0,4016.93.00
26102001-93,Produto 790,kg,0.08,1,FALSE,0,4016.93.00
66501811-10,Produto 791,kg,0,1,FALSE,6,2934.99.19
66501811-4,Produto 792,kg,0,1,FALSE,6,2934.99.19
66610003-40,Produto 793,kg,0,1,FALSE,0,3808.92.99
74140009-347,Produto 794,kg,0,1,TRUE,1,1516.20.00
74850001-412,Produto 795,kg,0,1,TRUE,1,1515.90.90
64060111-1,Produto 796,kg,0.08,0.989021857,FALSE,0,3811.90.90
64060111-201,Produto 797,kg,0.08,0.989021857,FALSE,0,3811.90.90
64060111-182,Produto 798,kg,0.08,0.989021857,FALSE,0,3811.90.90
64060111-258,Produto 799,kg,0.08,0.989021857,FALSE,0,3811.90.90
66980000-184,Produto 800,kg,0,1,FALSE,0,2924.29.96
66980000-191,Produto 801,kg,0,1,FALSE,0,2924.29.96
52050010-1,Produto 802,kg,0,0.939584704,FALSE,0,2914.40.10
52050010-315,Produto 803,kg,0,0.939584704,FALSE,0,2914.40.10
