chave,CD,sku,id_prod,id_dc,moeda,preco,politica,por,atualizado,pp mes anterior,fob net anterior,analista,lead team,q min,reajuste,reajuste,coment,apoio sobre demanda,frac/FALSE
75133008-668SP13,SP13,75133008-668,166,1,USD,"6,274.51",0,1000,FALSE,"5,744.03","5,744.03",GUILHERME,15,25,0,,CONSULTAR,REGULAR,FALSE
62110455-346SP13,SP13,62110455-346,1022,1,USD,"1,231.87",0.3,1000,TRUE,"1,231.87","1,601.44",GUILHERME,25,1250,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110456-346SP13,SP13,62110456-346,1023,1,USD,"1,231.87",0.4,1000,TRUE,"1,231.87","1,724.62",GUILHERME,25,1250,0,,CONSULTAR,REGULAR,FALSE
62110429-210SP13,SP13,62110429-210,1824,1,BRL,"3,672.00",0.4,1000,TRUE,"3,672.00","5,140.80",GUILHERME,25,800,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110429-93SP13,SP13,62110429-93,1823,1,BRL,"3,672.00",0.4,1000,TRUE,"3,672.00","5,140.80",GUILHERME,25,800,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110430-645SP13,SP13,62110430-645,1825,1,BRL,"3,888.52",0.4,1000,TRUE,"3,888.52","5,443.93",GUILHERME,25,896,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110432-93SP13,SP13,62110432-93,1827,1,BRL,"1,388.76",0.4,1000,TRUE,"1,388.76","1,944.26",GUILHERME,25,1250,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110433-93SP13,SP13,62110433-93,1828,1,BRL,"2,135.25",0.4,1000,TRUE,"2,135.25","2,989.35",GUILHERME,25,1200,0,,CONSULTAR,REGULAR,FALSE
62110436-344SP13,SP13,62110436-344,1831,1,BRL,"7,013.47",0,1000,TRUE,"7,013.47","7,013.47",GUILHERME,25,300,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110490-93SP13,SP13,62110490-93,1830,1,USD,"3,983.06",0.3,1000,TRUE,"3,983.06","5,177.98",GUILHERME,25,300,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110437-647SP13,SP13,62110437-647,1832,1,BRL,"2,592.35",0.4,1000,TRUE,"2,592.35","3,629.29",GUILHERME,25,,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110441-93SP13,SP13,62110441-93,1836,1,BRL,"2,791.66",0.4,1000,TRUE,"2,791.66","3,908.32",GUILHERME,45,1250,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110380-178SP13,SP13,62110380-178,1839,1,USD,"4,517.17",0.3,1000,TRUE,"4,517.17","5,872.32",GUILHERME,25,1000,0,,CONSULTAR,REGULAR,FALSE
62110442-178SP13,SP13,62110442-178,1842,1,USD,"4,517.17",0.4,1000,TRUE,"4,517.17","6,324.04",GUILHERME,25,1000,0,,CONSULTAR,REGULAR,FALSE
62110443-103SP13,SP13,62110443-103,1843,1,BRL,"10,470.93",0,1000,TRUE,"10,470.93","10,470.93",GUILHERME,25,953.4,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110444-346SP13,SP13,62110444-346,1844,1,BRL,"6,249.71",0,1000,TRUE,"6,249.71","6,249.71",GUILHERME,25,1250,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110445-347SP13,SP13,62110445-347,1845,1,BRL,"13,787.80",0.7,1000,TRUE,"13,787.80","23,439.25",GUILHERME,25,,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110446-646SP13,SP13,62110446-646,1846,1,USD,813.04,0,1000,TRUE,813.04,813.04,GUILHERME,25,1120,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110489-646SP13,SP13,62110489-646,1848,1,USD,813.04,0.2,1000,TRUE,813.04,975.64,GUILHERME,25,11200,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110447-646SP13,SP13,62110447-646,1849,1,USD,811.79,0.15,1000,TRUE,811.79,933.55,GUILHERME,25,11200,0,,CONSULTAR,REGULAR,FALSE
62110463-331SP13,SP13,62110463-331,2381,1,USD,"14,612.14",0.2,1000,TRUE,"14,612.14","17,534.57",GUILHERME,15,50,0,,CONSULTAR,REGULAR,FALSE
62110435-385SP13,SP13,62110435-385,2512,1,USD,"6,828.10",0,1000,TRUE,"6,828.10","6,828.10",GUILHERME,125,1000,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110435-93SP13,SP13,62110435-93,2513,1,USD,"6,828.10",0,1000,TRUE,"6,828.10","6,828.10",GUILHERME,125,1000,0,,CONSULTAR,CONTRA PEDIDO,FALSE
75133007-641SP13,SP13,75133007-641,3811,1,USD,"10,109.16",0,1000,TRUE,"10,173.55","10,173.55",GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110385-344SP13,SP13,62110385-344,3814,1,USD,"16,137.08",0.35,1000,TRUE,"16,137.08","21,785.06",GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
62110388-636SP13,SP13,62110388-636,3823,1,USD,"50,581.07",0.35,1000,TRUE,"50,581.07","68,284.44",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110387-121 SP13,SP13,62110387-121 ,3822,1,USD,"780,459.75",0,1000,TRUE,"780,459.75","780,459.75",GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
74104000-237SP13,SP13,74104000-237,3850,1,USD,"20,121.50",0,1000,TRUE,"20,121.50","20,121.50",GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
74104005-154SP13,SP13,74104005-154,3848,1,USD,"12,117.37",0,1000,TRUE,"12,117.37","12,117.37",GUILHERME,100,20,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110391-636SP13,SP13,62110391-636,3856,1,USD,"24,268.94",0.35,1000,TRUE,"24,268.94","32,763.07",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110391-344SP13,SP13,62110391-344,3857,1,USD,"24,268.94",0.35,1000,TRUE,"24,268.94","32,763.07",GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
62110392-636SP13,SP13,62110392-636,3862,1,USD,"32,598.03",0,1000,TRUE,"32,598.03","32,598.03",GUILHERME,15,50,0,,CONSULTAR,REGULAR,FALSE
62110383-101SP13,SP13,62110383-101,3863,1,USD,"32,598.03",0.3,1000,TRUE,"32,598.03","42,377.43",GUILHERME,15,50,0,,CONSULTAR,REGULAR,FALSE
66104014-41SP13,SP13,66104014-41,3889,1,USD,"55,618.69",0,1000,TRUE,"55,618.69","55,618.69",GUILHERME,100,20,0,,CONSULTAR,CONTRA PEDIDO,FALSE
75133009-344SP13,SP13,75133009-344,3899,1,USD,"51,408.03",0.3,1000,TRUE,"51,408.03","66,830.44",GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
62110393-344SP13,SP13,62110393-344,3900,1,USD,"51,408.03",0.35,1000,TRUE,"51,408.03","69,400.84",GUILHERME,100,20,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110394-348SP13,SP13,62110394-348,3911,1,USD,"59,398.19",0.55,1000,TRUE,"59,398.19","92,067.19",GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
75133010-453SP13,SP13,75133010-453,3914,1,USD,"15,828.68",0,1000,TRUE,"15,828.68","15,828.68",GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
62110400-636SP13,SP13,62110400-636,3920,1,USD,"79,259.10",0.55,1000,TRUE,"79,259.10","122,851.61",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110397-636SP13,SP13,62110397-636,3922,1,USD,"88,532.89",0.25,1000,TRUE,"88,532.89","110,666.11",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
75133011-343SP13,SP13,75133011-343,3943,1,USD,"32,130.02",0,1000,TRUE,"32,130.02","32,130.02",GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
62110401-188SP13,SP13,62110401-188,3944,1,USD,"60,512.17",0,1000,TRUE,"60,512.17","60,512.17",GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
75133012-343SP13,SP13,75133012-343,3950,1,USD,"23,025.88",0,1000,TRUE,"23,025.88","23,025.88",GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
62110403-636SP13,SP13,62110403-636,3952,1,USD,"58,554.78",0,1000,TRUE,"58,554.78","58,554.78",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110403-322SP13,SP13,62110403-322,3951,1,USD,"58,554.78",0.35,1000,TRUE,"58,554.78","79,048.95",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110405-639SP13,SP13,62110405-639,3955,1,USD,"113,801.72",0,1000,TRUE,"113,801.72","113,801.72",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110406-640SP13,SP13,62110406-640,3956,1,USD,"18,352.42",0.35,1000,TRUE,"18,352.42","24,775.77",GUILHERME,15,40,0,,CONSULTAR,REGULAR,FALSE
62110407-636SP13,SP13,62110407-636,3963,1,USD,"50,701.39",0.35,1000,TRUE,"50,701.39","68,446.87",GUILHERME,15,50,0,,CONSULTAR,REGULAR,FALSE
62110411-636SP13,SP13,62110411-636,3967,1,USD,"71,438.59",0,1000,TRUE,"71,438.59","71,438.59",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110415-331SP13,SP13,62110415-331,3972,1,USD,"74,046.77",0.35,1000,TRUE,"74,046.77","99,963.15",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110416-349SP13,SP13,62110416-349,3974,1,USD,"84,505.17",0.35,1000,TRUE,"84,505.17","114,081.97",GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110417-636SP13,SP13,62110417-636,3975,1,USD,"54,327.19",0,1000,TRUE,"54,327.19","54,327.19",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110419-641SP13,SP13,62110419-641,3977,1,USD,"134,727.67",0.35,1000,TRUE,"134,727.67","181,882.36",GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110426-327SP13,SP13,62110426-327,3991,1,USD,"45,338.60",0.35,1000,TRUE,"45,338.60","61,207.11",GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
75133013-343SP13,SP13,75133013-343,3993,1,USD,"19,816.67",0,1000,TRUE,"19,816.67","19,816.67",GUILHERME,15,20,0,,CONSULTAR,REGULAR,FALSE
62110423-344SP13,SP13,62110423-344,4221,1,USD,"128,775.88",0,1000,TRUE,"128,775.88","128,775.88",GUILHERME,100,20,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110425-636SP13,SP13,62110425-636,4229,1,USD,"128,527.66",0,1000,TRUE,"128,527.66","128,527.66",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110022-93SP13,SP13,62110022-93,4231,1,USD,"4,703.80",0.25,1000,TRUE,"4,703.80","5,879.76",GUILHERME,10,362.88,0,,CONSULTAR,REGULAR,FALSE
62110448-77SP13,SP13,62110448-77,4443,1,BRL,"17,639.27",0.2,1000,TRUE,"17,639.27","21,167.12",GUILHERME,25,1000,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110448-78SP13,SP13,62110448-78,4444,1,BRL,"11,433.28",0.2,1000,TRUE,"11,433.28","13,719.93",GUILHERME,25,1250,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110471-385SP13,SP13,62110471-385,5576,1,USD,"4,271.36",0,1000,TRUE,"4,271.36","4,271.36",GUILHERME,125,816.48,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110424-188SP13,SP13,62110424-188,5746,1,USD,"14,991.48",0.35,1000,TRUE,"14,991.48","20,238.50",GUILHERME,100,25,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110424-636SP13,SP13,62110424-636,5747,1,USD,"14,991.48",0.35,1000,TRUE,"14,991.48","20,238.50",GUILHERME,100,50,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110214-346SP13,SP13,62110214-346,164,1,USD,"10,521.66",0.4,1000,TRUE,"10,588.68","10,395.62",GUILHERME,45,1000,0,,CONSULTAR,REGULAR,FALSE
62110063-68SP13,SP13,62110063-68,1701,1,USD,"5,779.93",0.3,1000,TRUE,"5,816.05","6,902.41",GUILHERME,90,800,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110029-68SP13,SP13,62110029-68,1706,1,USD,"6,797.27",0.3,1000,TRUE,"6,840.56","7,008.39",GUILHERME,90,1040,0,,CONSULTAR,REGULAR,FALSE
62110027-354SC04,SC04,62110027-354,1702,5,USD,"3,687.77",0.3,1000,TRUE,"3,682.55","3,334.92",GUILHERME,90,18000,0,,CONSULTAR,REGULAR,FALSE
62110027-354SP13,SP13,62110027-354,1702,1,USD,"3,739.41",0.3,1000,TRUE,"3,731.29","3,429.82",GUILHERME,90,18000,0,,CONSULTAR,REGULAR,FALSE
62110070-353SP13,SP13,62110070-353,1707,1,USD,"3,729.76",0.4,1000,TRUE,"3,730.24","3,583.61",GUILHERME,90,800,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110182-241SP13,SP13,62110182-241,1708,1,USD,"7,700.60",0.4,1000,TRUE,"7,701.13","3,824.97",GUILHERME,90,1200,0,,CONSULTAR,CONTRA PEDIDO,FALSE
62110182-241SC04,SC04,62110182-241,1708,5,USD,"3,211.38",0.4,1000,TRUE,"3,211.62","3,692.34",GUILHERME,90,1200,0,,CONSULTAR,CONTRA PEDIDO,FALSE
66600002-9SP13,SP13,66600002-9,300,1,USD,"8,131.91",0.4,1000,TRUE,"8,183.71","11,457.19",ALINE,80,725.72,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66400112-174CE01,CE01,66400112-174,454,2,USD,"7,694.58",0.25,1000,TRUE,"8,177.11","10,221.39",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66400113-10SP13,SP13,66400113-10,463,1,USD,"13,585.00",0.3,1000,TRUE,"15,313.53","19,907.58",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66640041-93SP13,SP13,66640041-93,1377,1,USD,"4,678.87",0.08,1000,TRUE,"4,708.20","5,084.86",ALINE,60,,,,Consultar,Regular,FALSE
66640009-93SP13,SP13,66640009-93,1378,1,USD,"4,586.58",0.08,1000,TRUE,"4,586.58","4,953.51",ALINE,60,,,,Consultar,Regular,FALSE
66640009-93PE03,PE03,66640009-93,1378,9,USD,"4,502.55",0.08,1000,TRUE,"4,502.75","4,862.97",ALINE,60,,,,Consultar,Regular,FALSE
66640003-93SP13,SP13,66640003-93,1379,1,USD,"5,237.40",0.08,1000,TRUE,"5,237.40","5,656.39",ALINE,60,,,,Consultar,Regular,FALSE
66640004-93sp13,sp13,66640004-93,1382,1,USD,"5,186.46",0.08,1000,TRUE,"5,186.73","5,601.66",ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
66640005-93SP13,SP13,66640005-93,1388,1,USD,"5,183.50",0.08,1000,TRUE,"5,235.81","5,654.68",ALINE,60,,,,Consultar,Regular,FALSE
66640006-93SP13,SP13,66640006-93,1389,1,USD,"5,370.18",0.08,1000,TRUE,"5,370.45","5,800.09",ALINE,60,,,,Consultar,Regular,FALSE
66640007-93SP13,SP13,66640007-93,1392,1,USD,"7,023.72",0.08,1000,TRUE,"7,023.98","7,585.90",ALINE,60,,,,Consultar,Regular,FALSE
66640010-93sp13,sp13,66640010-93,1395,1,USD,"6,842.50",0.08,1000,TRUE,"6,885.27","7,436.09",ALINE,60,,,,Consultar,Regular,FALSE
66640043-93sp13,sp13,66640043-93,1396,1,USD,"6,411.00",0.08,1000,TRUE,"6,451.83","6,967.98",ALINE,60,,,,Consultar,Regular,FALSE
66640026-93sp13,sp13,66640026-93,1383,1,USD,"27,809.25",0.08,1000,TRUE,"26,988.87","29,147.98",ALINE,60,,,,Consultar,Regular,FALSE
66640012-93SP13,SP13,66640012-93,1402,1,USD,"5,982.60",0.08,1000,TRUE,"5,982.87","6,461.50",ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
66640012-91SP13,SP13,66640012-91,1400,1,USD,"5,982.60",0.08,1000,TRUE,"5,982.87","6,461.50",ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
66640035-93SP13,SP13,66640035-93,1406,1,USD,"7,529.53",0.08,1000,TRUE,"7,282.54","7,865.14",ALINE,60,,,,Consultar,Regular,FALSE
66640038-93SP13,SP13,66640038-93,1381,1,USD,"5,937.18",0.08,1000,TRUE,"5,975.00","6,453.00",ALINE,60,,,,Consultar,Regular,FALSE
66640039-93SP13,SP13,66640039-93,1387,1,USD,"5,202.82",0.08,1000,TRUE,"5,235.81","5,654.68",ALINE,60,,,,Consultar,Regular,FALSE
66640040-93SP13,SP13,66640040-93,1386,1,USD,"5,859.50",0.08,1000,TRUE,"5,896.82","6,368.56",ALINE,60,,,,Consultar,Regular,FALSE
66640037-93SP13,SP13,66640037-93,1407,1,USD,"35,562.48",0.1,1000,TRUE,"35,562.75","39,119.03",ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
66640034-93SP13,SP13,66640034-93,1413,1,USD,"33,520.47",0.1,1000,TRUE,"33,733.98","37,107.37",ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
66640029-93sp13,sp13,66640029-93,1409,1,USD,"34,864.32",0.1,1000,TRUE,"34,864.59","38,351.05",ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
66640030-93SP13,SP13,66640030-93,1410,1,USD,"45,116.23",0.1,1000,TRUE,"45,116.50","49,628.15",ALINE,60,,,,Consultar,Regular,FALSE
66640031-93SP13,SP13,66640031-93,1412,1,USD,"35,674.67",0.1,1000,TRUE,"35,899.31","39,489.24",ALINE,60,,,,Consultar,Regular,FALSE
66640033-93SP13,SP13,66640033-93,1414,1,USD,"56,177.14",0.1,1000,TRUE,"56,534.96","62,188.45",ALINE,60,,,,Consultar,Regular,FALSE
66640011-93SP13,SP13,66640011-93,1399,1,USD,"7,513.65",0.08,1000,TRUE,"7,513.92","8,115.03",ALINE,60,,,,Consultar,CONTRA PEDIDO,FALSE
66640045-93SP13,SP13,66640045-93,1393,1,USD,"7,304.65",0.1,1000,TRUE,"9,858.63","10,844.49",ALINE,60,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66501610-10SP13,SP13,66501610-10,407,1,USD,"18,422.84",0.2,1000,TRUE,"18,540.18","22,248.21",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66501517-37sp13,sp13,66501517-37,548,1,USD,"57,893.18",0.1,1000,TRUE,"57,893.18","63,682.50",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66501210-10SP13,SP13,66501210-10,512,1,USD,"9,477.24",0.15,1000,TRUE,"9,477.24","10,898.83",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66501010-9SP13,SP13,66501010-9,1683,1,USD,"4,070.62",0.15,1000,TRUE,"4,070.62","4,681.22",ALINE,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66501010-9RJ04,RJ04,66501010-9,1683,8,USD,"4,162.45",0.15,1000,TRUE,"4,163.03","4,787.49",ALINE,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66501010-40SP13,SP13,66501010-40,1682,1,USD,"4,395.65",0.17,1000,TRUE,"4,397.72","5,145.34",ALINE,,,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66501110-4SP13,SP13,66501110-4,1681,1,USD,"12,170.12",0.15,1000,TRUE,"12,170.12","13,995.63",ALINE,0,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66500912-40SP13,SP13,66500912-40,572,1,USD,"10,537.88",0.2,1000,TRUE,"10,540.22","12,648.26",ALINE,0,0,,,Seguir pol?tica,Regular,TRUE
66500912-10SP13,SP13,66500912-10,573,1,USD,"10,212.85",0.2,1000,TRUE,"10,213.11","12,255.74",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66500910-10SP13,SP13,66500910-10,1673,1,USD,"6,209.32",0.25,1000,TRUE,"6,248.87","7,811.08",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66500312-10SP13,SP13,66500312-10,520,1,USD,"9,718.88",0.25,1000,TRUE,"9,719.14","12,148.93",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66500310-10SP13,SP13,66500310-10,516,1,USD,"15,481.86",0.25,1000,TRUE,"15,482.13","19,352.66",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66500310-174SP13,SP13,66500310-174,514,1,USD,"9,759.91",0.25,1000,TRUE,"9,759.91","12,199.89",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66500110-174SP13,SP13,66500110-174,542,1,USD,"3,925.19",0.1,1000,TRUE,"3,926.07","4,318.68",ALINE,0,0,,,Seguir pol?tica,Regular,TRUE
66500110-10SP13,SP13,66500110-10,544,1,USD,"3,640.62",0.1,1000,TRUE,"3,640.62","4,004.68",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66500110-10SC04,SC04,66500110-10,544,5,USD,"3,521.54",0.1,1000,TRUE,"3,521.71","3,873.88",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66500110-10RJ04,RJ04,66500110-10,544,8,USD,"3,640.62",0.1,1000,TRUE,"3,640.62","4,004.68",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340042-40sp13,sp13,66340042-40,489,1,USD,"3,907.05",0.17,1000,TRUE,"3,909.76","4,574.42",ALINE,0,0,,,Seguir pol?tica,Regular,TRUE
66340042-10sp13,sp13,66340042-10,490,1,USD,"3,539.18",0.1,1000,TRUE,"3,560.80","3,916.88",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340042-10SC04,SC04,66340042-10,490,5,USD,"3,411.15",0.1,1000,TRUE,"3,431.60","3,774.76",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340042-10RJ04,RJ04,66340042-10,490,8,USD,"3,614.15",0.1,1000,TRUE,"3,637.17","4,000.88",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340041-10SP13,SP13,66340041-10,481,1,USD,"3,278.98",0.1,1000,TRUE,"3,300.89","3,630.98",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340041-10SC04,SC04,66340041-10,481,5,USD,"3,160.36",0.1,1000,TRUE,"3,181.09","3,499.20",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340041-10RJ04,RJ04,66340041-10,481,8,USD,"3,369.68",0.1,1000,TRUE,"3,392.76","3,732.04",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340041-37SP13,SP13,66340041-37,480,1,USD,"3,477.00",0.1,1000,TRUE,"3,500.16","3,850.18",ALINE,0,0,,,Seguir pol?tica,Regular,TRUE
66340040-10SP13,SP13,66340040-10,469,1,USD,"3,478.26",0.1,1000,TRUE,"3,500.79","3,850.87",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340040-10SC04,SC04,66340040-10,469,5,USD,"3,353.65",0.1,1000,TRUE,"3,374.98","3,712.48",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340039-40sp13,sp13,66340039-40,501,1,USD,"12,132.91",0,1000,TRUE,"12,133.18","12,133.18",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340039-10sp13,sp13,66340039-10,502,1,USD,"12,132.91",0,1000,TRUE,"12,133.18","12,133.18",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340036-41SP13,SP13,66340036-41,574,1,USD,"9,264.68",0.2,1000,TRUE,"9,266.25","11,119.50",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66340036-10SP13,SP13,66340036-10,575,1,USD,"9,017.99",0.2,1000,TRUE,"9,017.99","10,821.59",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66340035-41SP13,SP13,66340035-41,570,1,USD,"10,928.15",0.2,1000,TRUE,"8,341.98","10,010.38",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66340035-10SP13,SP13,66340035-10,571,1,USD,"10,681.47",0.2,1000,TRUE,"8,093.73","9,712.48",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66340032-26SP13,SP13,66340032-26,530,1,USD,"8,054.34",0,1000,TRUE,"8,054.60","8,054.60",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66501519-10SP13,SP13,66501519-10,539,1,USD,"7,182.38",0.2,1000,TRUE,"7,228.12","8,673.75",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66340030-40SP13,SP13,66340030-40,482,1,USD,"6,428.50",0.15,1000,TRUE,"6,469.45","7,439.87",ALINE,0,0,,,Seguir pol?tica,Regular,TRUE
66340030-10SP13,SP13,66340030-10,484,1,USD,"6,103.47",0.15,1000,TRUE,"6,142.35","7,063.70",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340025-10sp13,sp13,66340025-10,410,1,USD,"12,351.64",0.3,1000,TRUE,"12,412.84","16,136.70",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340025-51sp13,sp13,66340025-51,409,1,USD,"12,470.38",0.3,1000,TRUE,"12,471.13","16,212.47",ALINE,0,0,,,Seguir pol?tica,Regular,TRUE
66340014-245SP13,SP13,66340014-245,529,1,USD,"50,162.59",0.2,1000,TRUE,"50,162.59","60,195.11",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340009-10SP13,SP13,66340009-10,535,1,USD,"5,944.44",0.15,1000,TRUE,"5,944.71","6,836.41",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340009-174SP13,SP13,66340009-174,2650,1,USD,"6,083.56",0.15,1000,TRUE,"6,084.72","6,997.42",ALINE,0,0,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66340009-10RJ04,RJ04,66340009-10,535,8,USD,"6,036.26",0.15,1000,TRUE,"6,037.11","6,942.68",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66340007-10SP13,SP13,66340007-10,497,1,USD,"7,264.50",0.1,1000,TRUE,"7,264.50","7,990.94",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66340000-40SP13,SP13,66340000-40,533,1,USD,"10,403.72",0.25,1000,TRUE,"10,469.99","13,087.49",ALINE,0,0,,,Seguir pol?tica,Regular,TRUE
66340000-10SP13,SP13,66340000-10,534,1,USD,"10,085.06",0.25,1000,TRUE,"10,149.30","12,686.62",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66501515-10SP13,SP13,66501515-10,540,1,USD,"8,756.89",0.1,1000,TRUE,"8,757.16","9,632.87",ALINE,80,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66501516-245SP13,SP13,66501516-245,408,1,USD,"8,005.56",0.1,1000,TRUE,"8,005.56","8,806.11",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66501518-10SP13,SP13,66501518-10,486,1,USD,"5,464.59",0.1,1000,TRUE,"5,557.56","6,092.74",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
66501518-40SP13,SP13,66501518-40,485,1,USD,"5,750.42",0.1,1000,TRUE,"5,752.50","6,327.75",ALINE,0,0,,,Seguir pol?tica,Regular,TRUE
66501520-10SP13,SP13,66501520-10,536,1,USD,"6,470.36",0.1,1000,TRUE,"6,511.58","7,162.73",ALINE,0,0,,,Seguir pol?tica,Regular,FALSE
